symbol,date,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap
TSN,2015-10-03,41373000000.0,0.100931346461,37456000000.0,3917000000.0,75000000.0,1748000000.0,1823000000.0,2169000000.0,293000000.0,1921000000.0,697000000.0,0.0,0.0,1220000000.0,0.0,1220000000.0,3.06,2.95,335000000.0,413000000.0,0.35593220339,0.0946752713122,0.0696106156189,0.052425494888,0.0294878302274,0.0414763251396,2880000000.0,2169000000.0,1220000000.0,0.0464312474319,0.0294878302274,688000000.0,2000000.0,690000000.0,1620000000.0,2878000000.0,5381000000.0,5176000000.0,11835000000.0,93000000.0,0.0,17623000000.0,23004000000.0,1662000000.0,715000000.0,3535000000.0,6010000000.0,6725000000.0,0.0,306000000.0,0.0,9763000000.0,13313000000.0,2933000000,6813000000.0,9691000000.0,95000000.0,6037000000.0,0.0,15000000.0,711000000.0,69000000.0,2570000000.0,854000000.0,-0.0,-481000000.0,-270000000.0,-1995000000.0,-495000000.0,-147000000.0,-2035000000.0,-15000000.0,250000000.0,1716000000.0,0.0
TSN,2014-09-27,37580000000.0,0.0932681678012,34895000000.0,2685000000.0,52000000.0,1255000000.0,1307000000.0,1430000000.0,132000000.0,1252000000.0,396000000.0,0.0,0.0,864000000.0,0.0,864000000.0,2.48,2.37,70000000.0,364000000.0,0.285714285714,0.0714475784992,0.0521554018095,0.0380521554018,0.0229909526344,0.0145290047898,1960000000.0,1430000000.0,864000000.0,0.0333155934007,0.0229909526344,438000000.0,1000000.0,439000000.0,1684000000.0,3274000000.0,6221000000.0,5130000000.0,11982000000.0,92000000.0,2388000000.0,17735000000.0,23956000000.0,1806000000.0,643000000.0,3797000000.0,7535000000.0,8178000000.0,0.0,272000000.0,0.0,11255000000.0,15066000000.0,3254000000,5748000000.0,8890000000.0,93000000.0,7740000000.0,0.0,14000000.0,530000000.0,6000000.0,1178000000.0,632000000.0,-8193000000.0,-280000000.0,-8800000000.0,-639000000.0,578000000.0,-104000000.0,6915000000.0,0.0,-707000000.0,546000000.0,0.0
HSY,2019-12-31,7986252000.0,0.0250521462459,4363774000.0,3622478000.0,37146000.0,1905929000.0,1943075000.0,1595952000.0,152122000.0,1380784000.0,234032000.0,0.0,0.0,1149692000.0,0.0,1149692000.0,5.64,5.46,148841000.0,210702000.0,2.89656481666,0.453589243114,0.236343155713,0.199837420607,0.143958893358,0.181021209949,1887496000.0,1595952000.0,1149692000.0,0.172895120264,0.143958893358,493262000.0,0.0,493262000.0,568509000.0,815251000.0,2117102000.0,2153139000.0,3327121000.0,0.0,31033000.0,6023293000.0,8140395000.0,550828000.0,703390000.0,2008793000.0,3530813000.0,4234203000.0,0.0,19921000.0,0.0,4386608000.0,6401173000.0,611788000,1290461000.0,1739222000.0,0.0,3740941000.0,0.0,5772000.0,291544000.0,51899000.0,1763873000.0,318192000.0,-402160000.0,-527211000.0,-780480000.0,-6151000.0,-527211000.0,-610312000.0,-1081455000.0,3326000.0,-94736000.0,1445681000.0,0.0
HSY,2018-12-31,7791069000.0,0.0366769628229,4215744000.0,3575325000.0,38521000.0,1874829000.0,1913350000.0,1623664000.0,146858000.0,1410061000.0,239010000.0,0.0,0.0,1177562000.0,0.0,1177562000.0,5.24,5.22,60614000.0,60614000.0,9.28038077012,0.458900441005,0.246283019699,0.208400670049,0.151142545394,0.163185822125,1918808000.0,1623664000.0,1177562000.0,0.180984278281,0.151142545394,587998000.0,0.0,587998000.0,594145000.0,784879000.0,2239181000.0,2130294000.0,3079395000.0,0.0,1166000.0,5463839000.0,7703020000.0,502314000.0,5387000.0,2418566000.0,3254280000.0,3259667000.0,0.0,33773000.0,0.0,3877188000.0,6304299000.0,0.0,7032020000.0,1398721000.0,0.0,2671669000.0,0.0,8545000.0,295144000.0,49286000.0,1599993000.0,328601000.0,-1338459000.0,-247500000.0,-1502894000.0,-910844000.0,-247500000.0,-562521000.0,116108000.0,-5388000.0,207819000.0,1271392000.0,0.0
HSY,2017-12-31,7515426000.0,0.0101133292322,4070907000.0,3444519000.0,45850000.0,1913403000.0,1959253000.0,1274641000.0,100066000.0,1110668000.0,354131000.0,0.0,0.0,782981000.0,0.0,782981000.0,3.44,3.44,60620000.0,60620000.0,8.68149125701,0.458326514026,0.204445363443,0.16960329328,0.104183182696,0.131973889438,1536494000.0,1274641000.0,782981000.0,0.147785102268,0.104183182696,380179000.0,0.0,380179000.0,588262000.0,752836000.0,2001910000.0,2106697000.0,1190217000.0,0.0,3023000.0,3551816000.0,5553726000.0,523229000.0,300098000.0,2076543000.0,2061023000.0,2361121000.0,0.0,17723000.0,0.0,2545618000.0,4638388000.0,0.0,6371082000.0,915338000.0,0.0,1980942000.0,0.0,16227000.0,261853000.0,51061000.0,1249515000.0,257675000.0,-0.0,-300312000.0,-328664000.0,-0.0,-300312000.0,-526272000.0,-843768000.0,6129000.0,83212000.0,991840000.0,0.0
HSY,2016-12-31,7440181000.0,0.00725026554749,4282290000.0,3157891000.0,47268000.0,1915378000.0,1962646000.0,1205783000.0,91948000.0,1099481000.0,379437000.0,0.0,0.0,720044000.0,0.0,720044000.0,3.15,3.14,60620000.0,60620000.0,8.23944242824,0.424437389359,0.202632167148,0.162063664849,0.0967777531219,0.0959652728879,1507620000.0,1205783000.0,720044000.0,0.14777610921,0.0967777531219,296967000.0,0.0,296967000.0,581381000.0,745678000.0,1816778000.0,2177248000.0,1305081000.0,0.0,56861000.0,3707555000.0,5524333000.0,522536000.0,243000.0,1909443000.0,2347455000.0,2347698000.0,0.0,3207000.0,0.0,2787203000.0,4738477000.0,0.0,6115961000.0,785856000.0,0.0,2050731000.0,0.0,41831000.0,301837000.0,54785000.0,983475000.0,269476000.0,-285374000.0,-592550000.0,-595454000.0,-500000000.0,-592550000.0,-499475000.0,-434443000.0,-3140000.0,-49562000.0,713999000.0,0.0
HSY,2015-12-31,7386626000.0,-0.00473499036887,4003951000.0,3382675000.0,49281000.0,1969308000.0,1863535000.0,1037759000.0,109309000.0,901847000.0,388896000.0,0.0,0.0,512951000.0,0.0,512951000.0,2.19,2.19,60620000.0,60620000.0,7.85437149456,0.457945887608,0.173649918109,0.140491612815,0.0694432072234,0.119777148593,1282687000.0,1037759000.0,512951000.0,0.122091872527,0.0694432072234,346529000.0,0.0,346529000.0,599073000.0,750970000.0,1848598000.0,2240460000.0,1063557000.0,0.0,0.0,3495773000.0,5344371000.0,474266000.0,499923000.0,2217912000.0,1557091000.0,2057014000.0,0.0,23243000.0,0.0,2078997000.0,4346374000.0,0.0,5897603000.0,997997000.0,0.0,1710485000.0,0.0,49465000.0,244928000.0,51533000.0,1214456000.0,329707000.0,-218654000.0,-582623000.0,-477255000.0,-355446000.0,-582623000.0,-476132000.0,-755162000.0,-10364000.0,-28325000.0,884749000.0,0.0
HSY,2014-12-31,7421768000.0,0.0385790585299,4085602000.0,3336166000.0,47554000.0,1900970000.0,1817438000.0,1306043000.0,87598000.0,1306043000.0,459131000.0,0.0,0.0,846912000.0,0.0,846912000.0,3.91,3.77,222555000.0,224837000.0,1.95881460792,0.449510952107,0.204476211059,0.175974646472,0.114111893554,0.0663284004566,1517575000.0,1306043000.0,846912000.0,0.175974646472,0.114111893554,374854000.0,97131000.0,471985000.0,596940000.0,801036000.0,2247047000.0,2151901000.0,1087796000.0,0.0,100515000.0,3382469000.0,5629516000.0,482017000.0,250805000.0,1935647000.0,1548963000.0,1799768000.0,0.0,4616000.0,0.0,2174339000.0,4174454000.0,0.0,5860784000.0,1455062000.0,97131000.0,1424914000.0,0.0,64468000.0,211532000.0,54068000.0,838221000.0,345947000.0,-396265000.0,-576755000.0,-862573000.0,-118957000.0,-576755000.0,-440414000.0,-719302000.0,0.0,-743654000.0,492274000.0,0.0
CLX,2019-06-30,6214000000.0,0.0146962769432,3486000000.0,2728000000.0,136000000.0,856000000.0,992000000.0,1024000000.0,97000000.0,1024000000.0,204000000.0,0.0,0.0,820000000.0,0.0,820000000.0,6.42,6.32,127734000.0,129792000.0,3.77527120316,0.439008690055,0.19375603476,0.16478918571,0.131960090119,0.126488574187,1204000000.0,1024000000.0,820000000.0,0.16478918571,0.131960090119,111000000.0,0.0,111000000.0,0.0,512000000.0,1305000000.0,1034000000.0,1712000000.0,0.0,0.0,3811000000.0,5116000000.0,1035000000.0,396000000.0,1440000000.0,2287000000.0,2683000000.0,0.0,9000000.0,0.0,2337000000.0,4557000000.0,0.0,3150000000.0,559000000.0,0.0,2572000000.0,0.0,780000000.0,180000000.0,43000000.0,992000000.0,206000000.0,-0.0,-661000000.0,-198000000.0,-0.0,-661000000.0,-490000000.0,-815000000.0,-2000000.0,-21000000.0,786000000.0,0.0
CLX,2018-06-30,6124000000.0,0.0252804285953,3449000000.0,2675000000.0,132000000.0,837000000.0,969000000.0,1054000000.0,85000000.0,1054000000.0,231000000.0,0.0,0.0,823000000.0,0.0,823000000.0,6.37,6.26,129293000.0,131581000.0,3.41994664883,0.436806009144,0.199216198563,0.172109732201,0.134389288047,0.127367733508,1220000000.0,1054000000.0,823000000.0,0.172109732201,0.134389288047,131000000.0,0.0,131000000.0,0.0,506000000.0,1311000000.0,996000000.0,1736000000.0,0.0,0.0,3749000000.0,5060000000.0,1001000000.0,0.0,1200000000.0,2284000000.0,2284000000.0,0.0,0.0,0.0,2356000000.0,4334000000.0,0.0,2797000000.0,726000000.0,0.0,2153000000.0,0.0,778000000.0,166000000.0,53000000.0,974000000.0,194000000.0,-681000000.0,-271000000.0,-859000000.0,-400000000.0,-271000000.0,-450000000.0,-399000000.0,-3000000.0,-287000000.0,780000000.0,0.0
CLX,2017-06-30,5973000000.0,0.0367991668113,3302000000.0,2671000000.0,135000000.0,810000000.0,945000000.0,1033000000.0,88000000.0,1033000000.0,330000000.0,0.0,0.0,701000000.0,0.0,701000000.0,5.43,5.33,128953000.0,131566000.0,3.1315081404,0.447178972041,0.20023438808,0.172944918801,0.117361459903,0.10664657626,1196000000.0,1033000000.0,701000000.0,0.172944918801,0.117361459903,418000000.0,0.0,418000000.0,0.0,459000000.0,1514000000.0,931000000.0,1264000000.0,0.0,0.0,3059000000.0,4573000000.0,1005000000.0,400000000.0,1809000000.0,1391000000.0,1791000000.0,0.0,0.0,0.0,1452000000.0,4031000000.0,0.0,2440000000.0,542000000.0,0.0,1373000000.0,0.0,770000000.0,163000000.0,51000000.0,868000000.0,231000000.0,-0.0,-183000000.0,-205000000.0,-0.0,-183000000.0,-412000000.0,-645000000.0,-1000000.0,17000000.0,637000000.0,0.0
CLX,2016-06-30,5761000000.0,0.0187444739169,3163000000.0,2598000000.0,141000000.0,1393000000.0,1527000000.0,1071000000.0,88000000.0,983000000.0,335000000.0,0.0,0.0,648000000.0,0.0,648000000.0,5.01,4.92,129340425.0,129472000.0,3.08,0.451,0.215,0.1859,0.112,0.1052,1236000000.0,1071000000.0,648000000.0,0.1706,0.1125,401000000.0,0.0,401000000.0,569000000.0,443000000.0,1485000000.0,906000000.0,1932000000.0,0.0,0.0,3025000000.0,4510000000.0,1035000000.0,523000000.0,1558000000.0,1789000000.0,2312000000.0,0.0,82000000.0,0.0,2655000000.0,4213000000.0,-570000000.0,2163000000.0,297000000.0,0.0,1911000000.0,72000000.0,0.0,165000000.0,45000000.0,778000000.0,-172000000.0,-290000000.0,0.0,-430000000.0,126000000.0,-44000000.0,-398000000.0,-316000000.0,-13000000.0,19000000.0,606000000.0,-0.1068
CLX,2015-06-30,5655000000.0,1,3190000000.0,2465000000.0,136000000.0,1321000000.0,1444000000.0,1021000000.0,100000000.0,895000000.0,315000000.0,0.0,26000000.0,580000000.0,0.0,580000000.0,4.45,4.37,131178212.0,130310000.0,2.96,0.4359,0.206,0.176,0.103,0.1324,1164000000.0,995000000.0,580000000.0,0.1583,0.1026,382000000.0,0.0,382000000.0,519000000.0,385000000.0,1429000000.0,918000000.0,1652000000.0,0.0,0.0,2735000000.0,4164000000.0,979000000.0,395000000.0,1405000000.0,1796000000.0,2191000000.0,0.0,126000000.0,0.0,2641000000.0,4046000000.0,-502000000.0,1923000000.0,118000000.0,0.0,1809000000.0,143000000.0,31000000.0,169000000.0,32000000.0,874000000.0,-125000000.0,0.0,0.0,-106000000.0,-128000000.0,-183000000.0,-385000000.0,-696000000.0,-19000000.0,53000000.0,749000000.0,-0.1326
CLX,2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
SPB,2019-09-30,3802100000.0,0.208588957055,2495200000.0,1306900000.0,43500000.0,354600000.0,1234700000.0,72200000.0,0.0,-193800000.0,-7100000.0,0.0,0.0,471900000.0,0.0,471900000.0,9.31,9.31,50700000.0,50700000.0,14.1499013807,0.343731095973,0.0691459982641,0.0189895057994,0.124115620315,-0.0150706188685,262900000.0,72200000.0,471900000.0,-0.0509718313564,0.124115620315,627100000.0,230800000.0,857900000.0,356700000.0,548400000.0,1659900000.0,452900000.0,2835200000.0,0.0,0.0,3570600000.0,5230500000.0,456800000.0,136900000.0,1141900000.0,2214400000.0,2351300000.0,0.0,240500000.0,0.0,2382300000.0,3532200000.0,1770200000,201200000.0,1698300000.0,230800000.0,1724200000.0,0.0,8000000.0,190700000.0,49200000.0,1100000.0,58400000.0,-0.0,-268500000.0,2789200000.0,-2649900000.0,-268500000.0,-717400000.0,-2724600000.0,-8400000.0,65700000.0,-57300000.0,0.0
SPB,2018-09-30,3145900000.0,-0.371887790756,217800000.0,1153600000.0,28300000.0,323900000.0,1051600000.0,102000000.0,0.0,-156300000.0,-460700000.0,0.0,0.0,768300000.0,0.0,768300000.0,20.79,20.74,36900000.0,37000000.0,10.1135135135,0.366699513653,0.0805174989669,0.0324231539464,0.24422263899,0.0884961378302,253300000.0,102000000.0,768300000.0,-0.049683715312,0.24422263899,552500000.0,0.0,552500000.0,254200000.0,503400000.0,3358700000.0,494900000.0,3710100000.0,0.0,19600000.0,4389000000.0,7747700000.0,436100000.0,21200000.0,1350200000.0,4651300000.0,4672500000.0,0.0,16700000.0,0.0,4807900000.0,6166400000.0,1996700000,-180100000.0,1581300000.0,0.0,4120000000.0,0.0,8300000.0,151300000.0,11800000.0,343100000.0,64700000.0,-0.0,0.0,1272800000.0,-1066000000.0,-552500000.0,-374200000.0,-1288800000.0,-7000000.0,320100000.0,278400000.0,0.0
SPB,2017-09-30,5008500000.0,-0.0396709744219,3132600000.0,5008500000.0,59500000.0,1359600000.0,1359600000.0,516300000.0,360100000.0,151200000.0,48300000.0,0.0,0.0,106000000.0,0.0,106000000.0,0.53,0.53,199990000.0,199990000.0,0.125006250313,1.0,0.165338923829,0.103084755915,0.021164021164,0.144773884397,828100000.0,516300000.0,106000000.0,0.0301886792453,0.021164021164,270100000.0,0.0,270100000.0,526100000.0,775500000.0,92900000.0,700700000.0,5050000000.0,2423900000.0,20200000.0,35756800000.0,35849700000.0,1115600000.0,178700000.0,36900000.0,5595400000.0,5774100000.0,0.0,34600000.0,0.0,6126800000.0,35091700000.0,1372900000,-925900000.0,758000000.0,2423900000.0,5504000000.0,0.0,28928000000.0,311800000.0,62400000.0,840100000.0,115000000.0,-304700000.0,0.0,-1602400000.0,-261100000.0,0.0,-25000000.0,583000000.0,3100000.0,-195100000.0,725100000.0,0.0
SPB,2016-09-30,5215400000.0,-0.103251431421,3119800000.0,5215400000.0,58700000.0,1243600000.0,1280800000.0,628000000.0,397100000.0,231900000.0,41500000.0,0.0,0.0,-198800000.0,0.0,-198800000.0,-1.0,-0.99,198374000.0,201588000.0,0.0,1.0,0.159680944894,0.120412624152,-0.0381178816582,0.156824021168,832800000.0,628000000.0,-198800000.0,0.0444644706063,-0.0381178816582,497300000.0,8500000.0,505800000.0,482600000.0,740600000.0,1729000000.0,543400000.0,4850900000.0,1870100000.0,42600000.0,34063800000.0,35792800000.0,989800000.0,166000000.0,1171800000.0,5264900000.0,5430900000.0,0.0,16000000.0,0.0,5810900000.0,35154700000.0,1447100000,-1031900000.0,638100000.0,1878600000.0,4933600000.0,0.0,28172000000.0,204800000.0,78000000.0,913300000.0,95400000.0,-0.0,-5200000.0,-891400000.0,-1090800000.0,0.0,-0.0,148700000.0,-1400000.0,497300000.0,817900000.0,0.0
SPB,2015-09-30,5815900000.0,-0.0246687908771,3050900000.0,5815900000.0,51300000.0,1476500000.0,1561700000.0,-227800000.0,429700000.0,-440800000.0,71600000.0,0.0,0.0,-556800000.0,0.0,-556800000.0,-2.81,-2.81,198142000.0,198142000.0,0.61168253071,1.0,-0.00044705032755,-0.0391684863908,-0.0957375470692,0.0287831633969,-2600000.0,-227800000.0,-556800000.0,-0.0757922247631,-0.0957375470692,1197000000.0,19110700000.0,20307700000.0,192000000.0,780800000.0,21280500000.0,546600000.0,6016300000.0,181000000.0,285000000.0,11053600000.0,32334100000.0,1137700000.0,-42600000.0,1110600000.0,6340100000.0,6297500000.0,0.0,15500000.0,0.0,6953700000.0,31747400000.0,1458500000,-833100000.0,586700000.0,19291700000.0,5100500000.0,0.0,23683100000.0,225200000.0,91800000.0,283600000.0,116200000.0,-1320000000.0,-6420500000.0,-2003900000.0,-3050500000.0,-22200000.0,-121200000.0,1627800000.0,-29700000.0,-122200000.0,167400000.0,0.0
SPB,2014-09-30,5963000000.0,0.0756936176354,2875600000.0,5963000000.0,47900000.0,1335400000.0,1404200000.0,569500000.0,321900000.0,213200000.0,111500000.0,0.0,0.0,-10300000.0,73600000.0,-10300000.0,-0.51,-0.51,162941000.0,162941000.0,0.175523655802,1.0,0.143333892336,0.0955056179775,-0.00172731846386,0.0854771088378,854700000.0,569500000.0,-10300000.0,0.0357538151937,-0.00172731846386,1319200000.0,21600000.0,1340800000.0,460000000.0,635200000.0,2436000000.0,462900000.0,4208500000.0,194900000.0,186700000.0,27664200000.0,30100200000.0,1033000000.0,-96700000.0,976200000.0,5061100000.0,4964400000.0,0.0,39900000.0,0.0,5594400000.0,28658600000.0,1472300000,-276300000.0,1441600000.0,216500000.0,3645200000.0,0.0,22088000000.0,285200000.0,91100000.0,607900000.0,98200000.0,-27200000.0,-65600000.0,-1928800000.0,-770900000.0,-65600000.0,-28600000.0,740400000.0,-8200000.0,-580500000.0,509700000.0,0.0
THS,2019-12-31,4288900000.0,-0.262073949175,3492100000.0,796800000.0,18800000.0,510100000.0,812900000.0,-16100000.0,102400000.0,-155800000.0,-45500000.0,0.0,0.0,-361000000.0,0.0,-361000000.0,-6.42,-6.42,56200000.0,56200000.0,0.0,0.185781902119,0.0453496234466,-0.00375387628529,-0.084170766397,0.0431346032782,194500000.0,-16100000.0,-361000000.0,-0.0363263307608,-0.084170766397,202300000.0,0.0,202300000.0,243000000.0,544000000.0,1219500000.0,175300000.0,2662000000.0,0.0,0.0,3919900000.0,5139400000.0,508400000.0,15300000.0,813400000.0,2091700000.0,2107000000.0,37900000.0,14500000.0,0.0,2336600000.0,3308500000.0,2071300000,-157000000.0,1830900000.0,0.0,1904700000.0,0.0,158500000.0,210600000.0,22600000.0,307700000.0,146800000.0,-0.0,0.0,-68100000.0,-0.0,0.0,-0.0,-206900000.0,5300000.0,38000000.0,160900000.0,0.0
THS,2018-12-31,5812100000.0,-0.0784829794993,4856700000.0,955400000.0,21300000.0,658400000.0,887500000.0,67900000.0,114600000.0,-84800000.0,-23400000.0,0.0,0.0,-61400000.0,0.0,-61400000.0,-1.1,-1.1,56000000.0,56000000.0,0.0,0.164381204728,0.0561242924244,0.0116825243888,-0.0105641678567,0.0571222105607,326200000.0,67900000.0,-61400000.0,-0.0145902513721,-0.0105641678567,164300000.0,0.0,164300000.0,177000000.0,839700000.0,1417100000.0,1274400000.0,2861600000.0,5152400000.0,34200000.0,4182200000.0,5599300000.0,577900000.0,1200000.0,835200000.0,2297400000.0,2298600000.0,45700000.0,9900000.0,0.0,2622200000.0,3457400000.0,2052500000,185900000.0,2141900000.0,5152400000.0,2134300000.0,0.0,0.0,258300000.0,32400000.0,505800000.0,196200000.0,-0.0,-54600000.0,-160900000.0,-56500000.0,-54600000.0,-0.0,-311000000.0,-2400000.0,31500000.0,309600000.0,0.0
THS,2017-12-31,6307100000.0,0.0213781568781,5223100000.0,1084000000.0,30800000.0,702700000.0,1495200000.0,-411200000.0,126800000.0,-544400000.0,-238400000.0,0.0,0.0,-286200000.0,0.0,-286200000.0,-5.01,-5.01,57100000.0,57100000.0,0.0,0.17186979753,-0.0195969621538,-0.0651963660002,-0.0453774317832,0.0549063753548,-123600000.0,-411200000.0,-286200000.0,-0.0863154223019,-0.0453774317832,132800000.0,0.0,132800000.0,74600000.0,918300000.0,1484700000.0,1294400000.0,2955000000.0,0.0,15100000.0,4294600000.0,5779300000.0,589700000.0,10100000.0,599800000.0,2535700000.0,2545800000.0,56900000.0,7400000.0,0.0,2916200000.0,3516000000.0,2078300000,245900000.0,2263300000.0,0.0,2413000000.0,0.0,0.0,287600000.0,30000000.0,506000000.0,185800000.0,-0.0,-28700000.0,-157000000.0,-1477300000.0,-28700000.0,-0.0,-278300000.0,2800000.0,70700000.0,320200000.0,0.0
THS,2016-12-31,6175088000.0,0.925860270303,5049706000.0,1125382000.0,29600000.0,745336000.0,1222174000.0,-96792000.0,119155000.0,-190558000.0,33231000.0,0.0,0.0,-228594000.0,0.0,-228594000.0,-4.1,-4.1,55717000.0,55717000.0,0.0,0.182245499983,0.0310029589862,-0.0156745944349,-0.0370187437005,0.0491299881071,191446000.0,-96792000.0,-228594000.0,-0.0308591553675,-0.0370187437005,62111000.0,0.0,62111000.0,0.0,978037000.0,1560749000.0,1359320000.0,3584799000.0,0.0,-20746000.0,4985073000.0,6545822000.0,626773000.0,66421000.0,693194000.0,2724760000.0,2791181000.0,0.0,30960000.0,0.0,3349304000.0,4042498000.0,2071897000,532135000.0,2503324000.0,0.0,2729070000.0,0.0,0.0,288238000.0,29860000.0,478613000.0,187075000.0,-2644364000.0,0.0,-2829153000.0,-36719000.0,773020000.0,-0.0,2377732000.0,2233000.0,27192000.0,291538000.0,0.0
THS,2015-12-31,3206405000.0,0.0883550535589,2562102000.0,644303000.0,14300000.0,342152000.0,404567000.0,239736000.0,45474000.0,179445000.0,56354000.0,0.0,0.0,114910000.0,0.0,114910000.0,2.67,2.63,43052000.0,43709000.0,0.0,0.20094248855,0.112837586019,0.0747678474803,0.0358376437162,0.0662997968129,361803000.0,239736000.0,114910000.0,0.0559645459635,0.0358376437162,34919000.0,0.0,34919000.0,0.0,584115000.0,847203000.0,541528000.0,2296449000.0,0.0,18092000.0,2855593000.0,3702796000.0,260580000.0,14893000.0,275473000.0,1221741000.0,1236634000.0,0.0,1499000.0,0.0,1572464000.0,1847937000.0,1207167000,760729000.0,1854859000.0,0.0,1201715000.0,0.0,0.0,122067000.0,22877000.0,285318000.0,86096000.0,-0.0,0.0,-93824000.0,-10500000.0,-34919000.0,-0.0,-208556000.0,-7503000.0,-17062000.0,199222000.0,0.0
THS,2014-12-31,2946102000.0,0.284305036734,2339498000.0,606604000.0,12800000.0,333395000.0,388450000.0,218154000.0,42036000.0,147452000.0,46690000.0,0.0,0.0,89880000.0,0.0,89880000.0,2.28,2.23,39348000.0,40238000.0,0.0,0.20590054248,0.113393562069,0.0740483527047,0.0305081086806,0.0418797448289,334069000.0,218154000.0,89880000.0,0.0500498624963,0.0305081086806,51981000.0,0.0,51981000.0,0.0,594098000.0,949436000.0,543778000.0,2384283000.0,0.0,35564000.0,2953568000.0,3903004000.0,296860000.0,14373000.0,311233000.0,1445488000.0,1459861000.0,0.0,5947000.0,0.0,1832514000.0,2143747000.0,1177342000,645819000.0,1759257000.0,0.0,1407880000.0,0.0,0.0,115915000.0,25067000.0,211957000.0,99218000.0,-993009000.0,0.0,-1091640000.0,-4000000.0,306383000.0,-0.0,885189000.0,-1734000.0,5506000.0,112739000.0,0.0
IPAR,2019-12-31,713500000.0,0.0561389277859,267578000.0,445936000.0,0.0,341209000.0,341209000.0,105146000.0,2146000.0,105146000.0,29076000.0,0.0,0.0,60249000.0,0.0,60249000.0,1.92,1.9,31451093.0,31688700.0,1.0912091692,0.624997897687,0.159600560617,0.147366503153,0.0844414856342,0.0995444989488,113875000.0,105146000.0,60249000.0,0.147366503153,0.0844414856342,192417000.0,60714000.0,253131000.0,133010000.0,167809000.0,573296000.0,11107000.0,201983000.0,0.0,169000.0,255536000.0,828832000.0,54098000.0,12326000.0,184465000.0,10734000.0,23060000.0,0.0,5865000.0,0.0,18738000.0,360828000.0,33189000,474637000.0,468004000.0,60714000.0,-169357000.0,0.0,157625000.0,8729000.0,3394000.0,76452000.0,11494000.0,-0.0,0.0,-8988000.0,-22321000.0,-192417000.0,-34579000.0,-68183000.0,-3350000.0,-719000.0,64958000.0,0.0
IPAR,2018-12-31,675574000.0,0.142617940604,248012000.0,427562000.0,0.0,332831000.0,332831000.0,94731000.0,2578000.0,47298000.0,26144000.0,0.0,0.0,53793000.0,0.0,53793000.0,1.72,1.71,31307991.0,31522371.0,0.833915697522,0.632886996835,0.156551317842,0.140222980754,0.0796256220636,0.0874589608244,105762000.0,94731000.0,53793000.0,0.0700115753419,0.0796256220636,193136000.0,70792000.0,193136000.0,136420000.0,160978000.0,569402000.0,9839000.0,204325000.0,0.0,810000.0,229765000.0,799167000.0,58328000.0,23155000.0,186977000.0,22906000.0,46061000.0,0.0,4396000.0,0.0,26444000.0,351560000.0,32495000,448731000.0,447607000.0,70792000.0,-147075000.0,0.0,138139000.0,11031000.0,2205000.0,63041000.0,12465000.0,-0.0,0.0,-22366000.0,-23487000.0,-193136000.0,-26287000.0,-55882000.0,-8730000.0,-15207000.0,50576000.0,0.0
